Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,energy_dance,happy_dance,energy_loudness,acoustic_energy,dance_tempo,happiness_score,dancefloor_potential,chill_factor,energy_level,dance_category,tempo_category,mood,speech_to_music_ratio,energy_acoustic_ratio
916,0.16,0.66,172507,0.591,0.848,4,0.632,-8.497,0,0.026,100.034,4.0,0.835,1,You Are the Right One,Sports,0.39006,0.5511,-5.021726999999999,0.09455999999999999,66.02244,0.6675000000000001,0.518425694379646,0.2729237572430619,Medium,Moderate,Medium,Happy,0.030624263839811542,3.670807453416149
917,0.000779,0.34,207813,0.454,0.0188,9,0.337,-12.279,0,0.0503,100.089,5.0,0.39,1,Let Me Try,Kaleidoscope,0.15436000000000002,0.13260000000000002,-5.574666000000001,0.000353666,34.030260000000006,0.3646105,0.3661992784050263,0.30396343814170984,Medium,Not_Danceable,Medium,Neutral,2.54040404040404,255.19955030916248
918,0.0476,0.723,418880,0.755,0.00147,10,0.469,-9.381,1,0.0576,97.195,4.0,0.573,1,Thinking of You,Lord Echo,0.5458649999999999,0.41427899999999995,-7.082655,0.035938000000000005,70.27198499999999,0.6241999999999999,0.5885734813847159,0.1897769035274982,High,Very_Danceable,Medium,Neutral,23.31983805668016,15.534979423868311
919,0.717,0.285,163213,0.512,0.0,7,0.0842,-8.103,1,0.0334,94.922,4.0,0.48,1,Just Say The Word,Jerry Townes,0.14592,0.13679999999999998,-4.1487359999999995,0.367104,27.052769999999995,0.023999999999999966,0.3571548785418805,0.4809184710785808,Medium,Not_Danceable,Medium,Neutral,33.4,0.713091922005571
920,0.218,0.63,590707,0.862,0.0527,2,0.0618,-6.12,0,0.0501,103.118,4.0,0.698,1,Obi Agye Me Dofo,Vis à Vis,0.54306,0.43973999999999996,-5.27544,0.187916,64.96433999999999,0.5549999999999999,0.6047541756088458,0.17775988614414961,High,Moderate,Medium,Happy,0.9329608938547486,3.9360730593607305
921,0.783,0.418,219800,0.0962,6.61e-05,0,0.136,-15.078,1,0.0559,184.721,3.0,0.342,1,I'm Going Down,Rose Royce,0.04021159999999999,0.142956,-1.4505035999999998,0.07532459999999999,77.21337799999999,-0.01150000000000001,0.43745315542284846,0.7124242350310054,Low,Moderate,Very_Fast,Neutral,52.43410561860989,0.12270408163265305
922,0.087,0.529,258440,0.571,6.34e-06,6,0.876,-6.264,0,0.0298,102.428,4.0,0.104,1,Said So What,French Kicks,0.30205899999999997,0.055016,-3.5767439999999997,0.04967699999999999,54.184412,0.273,0.4727461820783179,0.2325570804106943,Medium,Moderate,Medium,Sad,29.612258282489016,6.488636363636363
923,0.0112,0.465,232867,0.727,0.802,8,0.0964,-5.181,0,0.0353,118.149,4.0,0.47,1,Carl Sagan,Night Moves,0.338055,0.21855,-3.766587,0.0081424,54.939285000000005,0.46190000000000003,0.5339737177692762,0.14428095964216733,High,Moderate,Medium,Neutral,0.04396014943960149,59.59016393442623
924,0.0133,0.69,498333,0.911,0.907,6,0.127,-9.075,1,0.0499,124.019,4.0,0.62,1,Muzik Xpress,X-Press 2,0.62859,0.42779999999999996,-8.267325,0.0121163,85.57311,0.64835,0.6817180492053124,0.12323286571109075,High,Moderate,Fast,Neutral,0.054955947136563876,63.70629370629371
925,0.0044,0.449,234613,0.962,0.897,1,0.397,-4.293,0,0.112,154.979,4.0,0.296,1,A Hundred Ropes,Minor Victories,0.431938,0.132904,-4.129866,0.0042328,69.585571,0.3703,0.6785694690678362,0.05465381722069734,High,Moderate,Very_Fast,Sad,0.12472160356347439,178.14814814814812
926,0.9,0.582,238400,0.401,0.538,2,0.157,-8.731,1,0.028,112.357,4.0,0.414,1,No Woman,Whitney,0.233382,0.24094799999999997,-3.501131,0.36090000000000005,65.391774,0.04799999999999999,0.4530476812540823,0.5853025312595305,Medium,Moderate,Medium,Neutral,0.051948051948051945,0.44506104328523866
927,0.934,0.44,254360,0.433,0.811,2,0.273,-17.453,0,0.0412,79.952,4.0,0.217,1,Episode I - Duel of The Fates,John Williams,0.19052,0.09548,-7.557149,0.404422,35.17888,-0.1385,0.3533872507853566,0.6746344413947342,Medium,Moderate,Slow,Sad,0.05073891625615763,0.46310160427807484
928,0.0395,0.669,574800,0.904,0.406,11,0.116,-5.487,1,0.0598,107.83,4.0,0.921,1,Giant,The The,0.6047760000000001,0.6161490000000001,-4.960248,0.035708000000000004,72.13827,0.77525,0.6409140773226338,0.09782499745857476,High,Moderate,Medium,Happy,0.1469287469287469,22.320987654320987
929,0.189,0.622,319125,0.752,0.0124,4,0.0443,-6.964,0,0.124,126.047,4.0,0.576,1,Hush,Magic City Hippies,0.467744,0.358272,-5.236928000000001,0.142128,78.401234,0.5045,0.6099937171472116,0.21333973772491607,High,Moderate,Fast,Neutral,9.253731343283583,3.957894736842105
930,6.89e-05,0.286,215822,0.704,0.034,9,0.192,-5.12,0,0.0374,145.843,4.0,0.185,1,Desire,DILLY DALLY,0.20134399999999997,0.05290999999999999,-3.6044799999999997,4.850559999999999e-05,41.71109799999999,0.23546555,0.5204761904761904,0.1476171518857375,High,Not_Danceable,Very_Fast,Sad,1.0685714285714285,658.6210122555898
931,0.0552,0.373,202200,0.63,0.0,7,0.107,-5.131,1,0.0461,115.942,4.0,0.357,1,Shut Up Kiss Me,Angel Olsen,0.23499,0.133161,-3.23253,0.034776,43.246365999999995,0.3374,0.46668341575689715,0.19077267459591338,Medium,Not_Danceable,Medium,Neutral,46.1,11.209964412811388
932,0.136,0.906,235040,0.444,6.44e-05,4,0.173,-8.692,0,0.384,140.063,4.0,0.68,1,No Heart,21 Savage,0.402264,0.6160800000000001,-3.859248,0.06038400000000001,126.897078,0.7250000000000001,0.6292401480513825,0.31590606892345224,Medium,Very_Danceable,Very_Fast,Happy,360.7666290868095,3.2408759124087587
933,0.00134,0.789,162815,0.682,1.39e-06,10,0.128,-6.841,0,0.054,109.988,4.0,0.562,1,We Want Some Pussy,Ezale,0.5380980000000001,0.4434180000000001,-4.665562,0.00091388,86.78053200000001,0.67483,0.611109125688159,0.17286935651113142,Medium,Very_Danceable,Medium,Neutral,53.92504418857788,291.45299145299145
934,0.155,0.822,156879,0.863,0.000632,7,0.0913,-8.035,1,0.196,100.959,4.0,0.608,1,We Out Here,Ezale,0.709386,0.49977599999999994,-6.934205,0.133765,82.988298,0.6375,0.6648905166246774,0.17589387008234217,High,Very_Danceable,Medium,Neutral,120.09803921568628,5.532051282051282
935,0.0599,0.756,257053,0.853,0.000562,9,0.115,-5.92,0,0.0525,100.004,4.0,0.426,1,By Design,Kid Cudi,0.644868,0.322056,-5.04976,0.0510947,75.603024,0.5610499999999999,0.6377007091536812,0.1260267459591339,High,Very_Danceable,Medium,Neutral,33.610755441741354,14.006568144499179
936,0.189,0.555,52006,0.759,0.459,7,0.248,-6.214,0,0.142,192.272,4.0,0.23,1,Aloha,Chris Bear,0.42124500000000004,0.12765,-4.716426,0.143451,106.71096,0.29800000000000004,0.7187319367982333,0.20338212869777364,High,Moderate,Very_Fast,Sad,0.308695652173913,3.9947368421052634
937,0.0633,0.897,334467,0.661,0.0,8,0.116,-6.2,0,0.27,127.081,4.0,0.204,1,Bad and Boujee (feat. Lil Uzi Vert),Migos,0.592917,0.18298799999999998,-4.0982,0.0418413,113.991657,0.51885,0.6733370968243602,0.19400647555148923,Medium,Very_Danceable,Fast,Sad,270.0,10.279937791601867
938,0.56,0.654,185804,0.499,0.907,4,0.169,-9.084,0,0.0428,103.966,4.0,0.124,1,The Winner Is - from Little Miss Sunshine,DeVotchKa,0.326346,0.081096,-4.532916,0.27944,67.993764,0.10899999999999999,0.4934026468850114,0.4428910236860831,Medium,Moderate,Medium,Sad,0.04713656387665198,0.8894830659536541
939,0.0442,0.679,321560,0.462,0.793,3,0.0846,-10.128,1,0.0326,120.012,4.0,0.289,1,Virile,The Blaze,0.31369800000000003,0.196231,-4.679136000000001,0.020420400000000002,81.48814800000001,0.4619,0.5205953003017013,0.2939040154518654,Medium,Moderate,Fast,Sad,0.04105793450881612,10.221238938053096
940,0.0004,0.804,434958,0.64,0.935,5,0.0812,-8.598,1,0.0404,124.007,4.0,0.0451,1,Let Me Tell U,Jimmy Edgar,0.51456,0.036260400000000005,-5.502720000000001,0.00025600000000000004,99.70162800000001,0.42435000000000006,0.6293613884482597,0.20441715970316152,Medium,Very_Danceable,Fast,Sad,0.043162393162393155,457.14285714285717
941,0.078,0.815,489750,0.459,0.826,10,0.067,-12.588,0,0.0906,124.996,4.0,0.616,1,Wonky Bassline Disco Banger,Red Rack'Em,0.374085,0.5020399999999999,-5.777892,0.035802,101.87173999999999,0.6765,0.5746172902864608,0.33117830639422585,Medium,Very_Danceable,Fast,Neutral,0.10955259975816203,5.810126582278481
942,1.65e-05,0.499,395200,0.506,0.941,9,0.0784,-16.778,0,0.149,186.328,3.0,0.367,1,Remember,Gino Soccio,0.252494,0.183133,-8.489668,8.349000000000001e-06,92.977672,0.43299175,0.6041770862492614,0.3321114266036393,Medium,Moderate,Very_Fast,Neutral,0.15817409766454352,497.7865223807181
943,0.0423,0.84,397388,0.918,0.613,7,0.306,-9.251,1,0.0672,124.847,4.0,0.468,1,Anti Social Tendencies,The Parallax Corporation,0.77112,0.39312,-8.492418,0.0388314,104.87147999999999,0.63285,0.7356609747752793,0.13235536240723791,High,Very_Danceable,Fast,Neutral,0.10944625407166124,21.200923787528872
944,0.0109,0.816,179865,0.747,0.756,3,0.0811,-8.066,1,0.0711,119.98,4.0,0.144,1,What Time Is Love (Live at SSL mix),Lifelike,0.609552,0.11750399999999998,-6.025302000000001,0.0081423,97.90368,0.47454999999999997,0.6611997605051165,0.16684234014435295,High,Very_Danceable,Medium,Sad,0.09392338177014531,62.773109243697476
945,0.016,0.646,142584,0.757,0.0243,7,0.112,-6.089,1,0.101,108.438,4.0,0.635,1,The Spirit Blossoms All Over the Land,Onra,0.489022,0.41021,-4.609373000000001,0.012112,70.050948,0.6325000000000001,0.5854293334577463,0.14511141608213884,High,Moderate,Medium,Neutral,3.9920948616600795,44.52941176470588
946,0.028,0.658,109031,0.568,0.00356,1,0.105,-7.579,1,0.0312,128.638,4.0,0.881,1,On the Lips,Frankie Cosmos,0.37374399999999997,0.579698,-4.304872,0.015903999999999998,84.643804,0.7555000000000001,0.5656971633852758,0.22725831046050626,Medium,Moderate,Fast,Happy,6.842105263157895,19.586206896551722
947,0.00159,0.865,250273,0.603,0.428,3,0.0782,-11.289,1,0.0532,135.006,4.0,0.595,1,Stripper,Fancy Fux,0.521595,0.514675,-6.8072669999999995,0.00095877,116.78019,0.729205,0.6587429162389973,0.24450306089254856,Medium,Very_Danceable,Fast,Neutral,0.124009324009324,232.8185328185328
948,0.003,0.754,281658,0.968,0.795,9,0.194,-4.419,1,0.168,124.971,4.0,0.55,1,Operator (Ring Ring) ft. Dances With White Girls,Chris Lake,0.729872,0.4147,-4.277591999999999,0.002904,94.228134,0.6505000000000001,0.7239020248203788,0.05346802887059062,High,Very_Danceable,Fast,Neutral,0.21105527638190955,242.0
949,0.0372,0.89,400926,0.443,0.385,0,0.369,-8.654,1,0.0497,122.002,4.0,0.195,1,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist,0.39427,0.17355,-3.833722,0.0164796,108.58178,0.5239,0.5884637647351559,0.28291977228829923,Medium,Very_Danceable,Fast,Sad,0.12875647668393783,11.596858638743456
950,0.514,0.731,515087,0.638,0.332,9,0.144,-8.738,0,0.144,143.018,4.0,0.33,1,Fight,Nicolas Jaar,0.466378,0.24123,-5.574844,0.327932,104.54615799999999,0.27349999999999997,0.6413178594755995,0.3777070244993392,Medium,Very_Danceable,Very_Fast,Sad,0.4324324324324324,1.2388349514563106
951,0.109,0.748,250000,0.623,0.0,5,0.15,-5.08,1,0.0285,105.045,4.0,0.194,1,Bambi,Jidenna,0.466004,0.145112,-3.16484,0.067907,78.57366,0.4165,0.5681668377344407,0.210520890515401,Medium,Very_Danceable,Medium,Sad,28.5,5.663636363636364
952,0.758,0.744,169333,0.555,0.0,3,0.108,-6.744,1,0.0321,121.241,4.0,0.775,1,Raindrops,The Silvertones,0.41292,0.5766,-3.7429200000000002,0.42069000000000006,90.203304,0.38050000000000006,0.5756510839476222,0.46643661685473203,Medium,Very_Danceable,Fast,Happy,32.099999999999994,0.7312252964426879
953,0.34,0.77,181867,0.409,0.0,4,0.0993,-13.387,1,0.436,80.126,4.0,0.869,1,Truths & Rights,Johnny Osbourne,0.31493,0.66913,-5.475283,0.13906,61.69702,0.6495,0.45572549842928683,0.4433007014333638,Medium,Very_Danceable,Slow,Happy,436.0,1.1994134897360702
954,0.269,0.663,361173,0.602,8.81e-05,9,0.118,-11.013,1,0.132,149.51,4.0,0.899,1,Smoke,Ohio Players,0.399126,0.596037,-6.6298259999999996,0.161938,99.12513,0.6465000000000001,0.6192713290410874,0.33116732743722677,Medium,Moderate,Very_Fast,Happy,121.3123793768955,2.2296296296296294
955,0.411,0.236,186426,0.706,5.43e-06,0,0.953,-6.544,1,0.0601,105.624,3.0,0.313,1,You Are My Special Angel,The Vogues,0.166616,0.073868,-4.620063999999999,0.290166,24.927263999999997,0.06899999999999998,0.426292385928898,0.2984034766697164,High,Not_Danceable,Medium,Sad,59.7754194722656,1.7135922330097086
956,0.666,0.354,138933,0.366,0.0,5,0.167,-10.799,0,0.0345,111.057,3.0,0.561,1,Just A Little Lovin',Dusty Springfield,0.12956399999999998,0.19859400000000002,-3.952434,0.243756,39.314178,0.1245,0.3628538770178222,0.53999186743926,Medium,Not_Danceable,Medium,Neutral,34.5,0.5487256371814092
957,0.517,0.367,215840,0.215,0.0,0,0.618,-16.652,1,0.0288,98.742,3.0,0.255,1,Unchained Melody,The Righteous Brothers,0.078905,0.093585,-3.5801800000000004,0.111155,36.238314,0.05249999999999999,0.29291410842586546,0.6001583816204127,Low,Not_Danceable,Medium,Sad,28.799999999999997,0.41505791505791506
958,0.00594,0.58,213560,0.859,0.00163,0,0.463,-4.532,1,0.0649,129.959,4.0,0.285,1,Howl,Florence + The Machine,0.49821999999999994,0.16529999999999997,-3.892988,0.00510246,75.37622,0.42953,0.639265123946378,0.09193008640845785,High,Moderate,Fast,Sad,24.67680608365019,123.77521613832853
959,0.0173,0.916,183695,0.571,1.11e-06,10,0.153,-8.241,0,0.2,103.521,4.0,0.467,1,For Free,DJ Khaled,0.523036,0.42777200000000004,-4.705610999999999,0.0098783,94.825236,0.68285,0.6038709215887531,0.22942133780624174,Medium,Very_Danceable,Medium,Neutral,199.7782461467771,31.202185792349724
960,0.0681,0.767,430576,0.686,0.91,7,0.111,-10.476,1,0.0461,114.07,4.0,0.578,1,Mystery Of Love,Mr. Fingers,0.526162,0.443326,-7.186536000000001,0.0467166,87.49168999999999,0.63845,0.6130443376566825,0.23074167937379278,Medium,Very_Danceable,Medium,Neutral,0.05060373216245884,9.927641099855284
961,0.0853,0.864,126467,0.552,0.778,5,0.094,-8.851,0,0.0495,112.378,4.0,0.74,1,Hung Over,The Martini's,0.476928,0.63936,-4.885752000000001,0.047085600000000005,97.094592,0.7593500000000001,0.5974218375789245,0.26462241537053977,Medium,Very_Danceable,Medium,Happy,0.06354300385109114,6.3962920046349945
962,0.661,0.457,176613,0.909,1.54e-06,7,0.124,-3.189,1,0.0576,93.193,4.0,0.844,1,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair,0.41541300000000003,0.385708,-2.898801,0.6008490000000001,42.589201,0.31999999999999995,0.5434604522409879,0.2799642167327437,High,Moderate,Medium,Happy,57.511432394113065,1.3731117824773413
963,0.543,0.785,196570,0.796,0.291,5,0.108,-5.815,0,0.0379,136.05,4.0,0.806,1,Cane Shuga,Glass Animals,0.6248600000000001,0.6327100000000001,-4.6287400000000005,0.43222800000000006,106.79925000000001,0.524,0.6984390687692451,0.3049926806953339,High,Very_Danceable,Fast,Happy,0.1297945205479452,1.463235294117647
964,0.211,0.418,230720,0.547,0.0443,1,0.187,-4.932,1,0.0295,131.99,4.0,0.127,1,Queen,Perfume Genius,0.22864600000000002,0.053086,-2.6978040000000005,0.115417,55.171820000000004,0.16699999999999998,0.48521329041087374,0.2683497001118227,Medium,Moderate,Fast,Sad,0.6512141280353201,2.5801886792452833
965,0.0378,0.81,369627,0.793,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4.0,0.86,1,Get Lucky,Daft Punk,0.6423300000000001,0.6966,-7.457372,0.029975400000000003,93.99969000000002,0.8160999999999999,0.6668914186183946,0.17407738131544162,High,Very_Danceable,Medium,Happy,40.226787247210076,20.438144329896907
966,0.0159,0.588,269267,0.596,0.0,1,0.0898,-4.994,1,0.0556,130.346,4.0,0.0602,1,Bugatti,Ace Hood,0.350448,0.035397599999999994,-2.9764239999999997,0.0094764,76.64344799999999,0.31615,0.5550174333613263,0.1876133069025109,Medium,Moderate,Fast,Sad,55.599999999999994,35.26627218934911
967,0.0384,0.841,195474,0.729,0.0,6,0.276,-3.047,0,0.239,132.073,4.0,0.43,1,Versace,Migos,0.613089,0.36163,-2.221263,0.027993599999999997,111.073393,0.6163,0.687041305091599,0.1309873538680492,High,Very_Danceable,Fast,Neutral,238.99999999999997,18.50253807106599
968,0.000954,0.775,188013,0.823,0.0,1,0.144,-6.091,1,0.271,130.041,4.0,0.288,1,Black Skinhead,Kanye West,0.637825,0.22319999999999998,-5.012893,0.000785142,100.781775,0.531023,0.69242452800846,0.1181164141506557,High,Very_Danceable,Fast,Sad,271.0,421.18730808597746
969,0.147,0.85,261321,0.509,0.0,6,0.0759,-9.637,0,0.378,134.9,4.0,0.769,1,Type of Way,Rich Homie Quan,0.43265,0.65365,-4.905233,0.074823,114.665,0.736,0.6222035239961432,0.30751265629765173,Medium,Very_Danceable,Fast,Happy,378.0,3.4391891891891895
970,0.00444,0.413,225867,0.633,0.0,7,0.361,-5.188,1,0.0558,170.016,4.0,0.184,1,Recover,CHVRCHES,0.26142899999999997,0.07599199999999999,-3.284004,0.0028105200000000004,70.216608,0.29628,0.5861340082734596,0.17343211954864282,Medium,Moderate,Very_Fast,Sad,55.800000000000004,116.36029411764706
971,0.222,0.76,199227,0.79,0.0,10,0.268,-3.835,1,0.344,94.017,4.0,0.57,1,Bitter Rivals,Sleigh Bells,0.6004,0.4332,-3.02965,0.17538,71.45291999999999,0.554,0.6063956020030482,0.17986459286367792,High,Very_Danceable,Medium,Neutral,343.99999999999994,3.5426008968609866
972,0.0745,0.409,175480,0.532,0.00523,2,0.0795,-6.266,1,0.033,99.935,4.0,0.354,1,Gonna Die,Autre Ne Veut,0.217588,0.14478599999999997,-3.3335120000000003,0.039634,40.873415,0.34424999999999994,0.4148999098006283,0.24141074514587776,Medium,Moderate,Medium,Neutral,5.296950240770466,7.04635761589404
973,0.957,0.342,171613,0.159,0.114,9,0.101,-18.127,1,0.0477,91.963,4.0,0.329,1,Angels,The xx,0.054378,0.112518,-2.882193,0.152163,31.451346,-0.14299999999999996,0.25273605797642373,0.7804861238182372,Low,Not_Danceable,Medium,Sad,0.41478260869565214,0.16597077244258873
974,0.0475,0.606,228147,0.503,0.0,7,0.116,-6.678,0,0.155,80.04,4.0,0.325,1,GOT IT GOOD,KAYTRANADA,0.304818,0.19695000000000001,-3.359034,0.0238925,48.50424,0.44175000000000003,0.432224985225965,0.24626568059367693,Medium,Moderate,Slow,Sad,155.0,10.371134020618557
975,0.00369,0.647,285596,0.762,0.00641,0,0.0884,-7.765,1,0.0363,120.832,4.0,0.438,1,I Got U,Duke Dumont,0.493014,0.283386,-5.91693,0.0028117800000000003,78.178304,0.540655,0.6115226742558552,0.15637913083257085,High,Moderate,Fast,Neutral,4.898785425101215,162.4733475479744
976,0.0216,0.709,343800,0.669,0.0125,11,0.146,-8.422,0,0.0409,105.004,4.0,0.106,1,Something About You - ODESZA Remix,Hayden James,0.474321,0.075154,-5.634318,0.014450400000000002,74.447836,0.3967,0.5704204690367329,0.20002799634034765,Medium,Very_Danceable,Medium,Sad,3.0296296296296292,29.601769911504423
977,0.156,0.378,282053,0.572,0.152,0,0.0579,-6.361,1,0.175,134.957,4.0,0.332,1,Oblivion,The Seshen,0.216216,0.125496,-3.6384919999999994,0.08923199999999999,51.013746,0.27699999999999997,0.48598099592547667,0.25620982006709364,Medium,Not_Danceable,Fast,Neutral,1.1437908496732025,3.6433121019108277
978,0.112,0.555,187000,0.699,0.00319,6,0.488,-7.871,0,0.105,170.02,4.0,0.544,1,Distant Heart,The Seshen,0.387945,0.30192,-5.501829,0.078288,94.36110000000001,0.4935000000000001,0.6554751174146994,0.2145600284639626,Medium,Moderate,Very_Fast,Neutral,25.059665871121716,6.185840707964601
979,0.382,0.735,277975,0.555,0.856,1,0.0952,-8.84,0,0.0366,100.01,4.0,0.535,1,Finally Moving,Pretty Lights,0.40792500000000004,0.393225,-4.9062,0.21201000000000003,73.50735,0.444,0.5313790395322074,0.36241059266036385,Medium,Very_Danceable,Medium,Neutral,0.0427071178529755,1.4490861618798956
980,0.0564,0.607,248000,0.435,0.0178,6,0.171,-6.604,0,0.0475,120.045,4.0,0.255,1,Want My Love,Cathedrals,0.264045,0.154785,-2.87274,0.024534,72.867315,0.4028,0.48765945071692957,0.2711467520585544,Medium,Moderate,Fast,Sad,2.526595744680851,7.578397212543554
981,0.0369,0.448,258653,0.733,0.0425,3,0.169,-6.238,1,0.0292,142.008,4.0,0.404,1,Myth,Beach House,0.328384,0.18099200000000001,-4.5724540000000005,0.0270477,63.619584,0.40755,0.5766878013125564,0.16159277218664223,High,Moderate,Very_Fast,Neutral,0.6712643678160919,19.340369393139838
982,0.655,0.507,194253,0.466,0.363,1,0.0929,-11.966,1,0.0862,157.013,4.0,0.0978,1,Weary,Solange,0.23626200000000003,0.0495846,-5.576156,0.30523,79.605591,-0.02510000000000001,0.5365234673882617,0.5148552404188269,Medium,Moderate,Very_Fast,Sad,0.2368131868131868,0.7103658536585366
983,0.138,0.667,250707,0.658,0.00685,6,0.602,-7.71,1,0.0756,91.98,4.0,0.36,1,Treat Me Like Fire,LION BABE,0.43888600000000005,0.24012,-5.07318,0.09080400000000001,61.350660000000005,0.44450000000000006,0.5274357718266929,0.23525668394835822,Medium,Moderate,Medium,Neutral,9.630573248407645,4.733812949640288
984,0.345,0.855,225181,0.605,0.0573,2,0.0757,-7.403,0,0.0637,114.999,4.0,0.676,1,Something About You,Hayden James,0.5172749999999999,0.57798,-4.478815,0.20872499999999997,98.32414499999999,0.5930000000000001,0.6171836023762869,0.3188024804310257,Medium,Very_Danceable,Medium,Happy,1.0926243567753002,1.7485549132947977
985,0.2,0.739,556924,0.848,0.824,1,0.111,-4.598,0,0.0332,125.02,4.0,0.782,1,Let It Happen - Soulwax Remix,Tame Impala,0.626672,0.577898,-3.899104,0.1696,92.38978,0.6605,0.6789972784672328,0.16095435600284638,High,Very_Danceable,Fast,Happy,0.040242424242424246,4.218905472636815
